conversation_id;author_id;created_at;tweet_id;lang;retweet_count;reply_count;like_count;quote_count;source;tweet_type;referenced_tweet_id;text
1091135903140143109;3258070316;2019-02-01 00:47:26+00:00;1091135903140143109;en;0;0;0;0;Facebook;[None];[None];NEW YORK, Jan. 31, 2019 /PRNewswire/ -- Pomerantz LLP is investigating claims on behalf of investors of Wirecard AG... https://t.co/CoCuPOsuA9
1091135872337174529;3258070316;2019-02-01 00:47:18+00:00;1091135872337174529;en;0;0;0;0;WordPress.com;[None];[None];SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Wirecard AG – WCAGY- WRCDF https://t.co/CoCuPOsuA9
1091135311709523968;1006334607946649600;2019-02-01 00:45:05+00:00;1091135311709523968;en;0;0;0;0;dlvr.it;[None];[None];SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims On Behalf of Investors of Wirecard AG – WCAGY- WRCDF https://t.co/FAFRdFX8Iy
1111944917008302080;757477214690697217;2019-03-30 10:55:01+00:00;1111944917008302080;en;0;0;0;0;dlvr.it;[None];[None];"WIRECARD AG SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KAHN SWICK &amp; FOTI, LLC REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Wirecard AG – WCAGY, WRCDF https://t.co/MGgLm8rysD"
1111887272914370560;2181281054;2019-03-30 07:05:58+00:00;1111887272914370560;en;0;0;0;0;Zapier.com;[None];[None];DZ Bank Reiterates “Buy” Rating for Wirecard $WRCDF https://t.co/eYPeuzWMB0 #markets
1111848570737561602;768362079615127552;2019-03-30 04:32:11+00:00;1111848570737561602;en;0;0;0;0;Nordens Eko Norge;[None];[None];"WIRECARD AG SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KAHN SWICK &amp; FOTI, LLC REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Wirecard AG – WCAGY, WRCDF..."
1111758595299991553;877190174115024898;2019-03-29 22:34:39+00:00;1111758595299991553;en;0;0;0;0;SwingTradeBot OTCBB;[None];[None];On our Top 50 Bearish List today: $SPXCY $WRCDF $MRRCF $CRXPF $BMRRY $UUGRY $SGIOY $EBKDY ... https://t.co/WdILh0Yu4R
1111722365552070657;34146256;2019-03-29 20:10:41+00:00;1111722365552070657;en;0;0;1;0;Twitter Web Client;[None];[None];$WCAGY $WRCDF - Wirecard: Much Ado About Nothing https://t.co/5SKKaK7nRI
1111585800892882944;1085522233043443712;2019-03-29 11:08:01+00:00;1111585800892882944;en;0;0;0;0;kreviewer;[None];[None];WIRECARD AG BERLIN ORDINARY SHARES GERM $WRCDF Sellers Increased By 366.79% Their Shorts https://t.co/9rTF9wSIpN
1111353661949706241;21306486;2019-03-28 19:45:35+00:00;1111353661949706241;en;0;1;0;0;StockGuru;[None];[None];SHAREHOLDER ALERT: Pomerantz Law Firm Investigates Claims on Behalf of Investors of Wirecard AG – WCAGY - WRCDF  https://t.co/koIHkH6968
1111308213901762561;877252219120353281;2019-03-28 16:44:59+00:00;1111308213901762561;en;1;0;0;0;Twitter for iPhone;['retweeted'];['1111297712576552960'];RT @MarketCurrents: $WCAGY $WRCDF - Wirecard suing Financial Times over fraud reports https://t.co/jVOkVFmmAD
1111297712576552960;15296897;2019-03-28 16:03:16+00:00;1111297712576552960;en;1;0;1;0;SANewsTwitter;[None];[None];$WCAGY $WRCDF - Wirecard suing Financial Times over fraud reports https://t.co/jVOkVFmmAD
1111247210522398721;23059499;2019-03-28 12:42:35+00:00;1111247210522398721;en;0;0;0;0;SAArticlesTwitter;[None];[None];$WCAGY $WRCDF - Wirecard: Much Ado About Nothing https://t.co/QFJd3Iv3PX
1111196006803070976;1111185334337830912;2019-03-28 09:19:07+00:00;1111196006803070976;en;1;0;0;0;Twitter for Android;['retweeted'];['1111037040156524544'];"RT @SeekingAlpha: $WCAGY $WRCDF - Wirecard Released The Long Awaited Rajah &amp; Tann Report - It Looks Like Good News https://t.co/scjOU3ua76"
1111157204718100480;2920258887;2019-03-28 06:44:56+00:00;1111157204718100480;en;0;0;0;0;Zapier.com;[None];[None];Wirecard $WRCDF Rating Reiterated by DZ Bank https://t.co/pZoIBlbvA6
1111037040156524544;23059499;2019-03-27 22:47:27+00:00;1111037040156524544;en;1;0;2;1;SAArticlesTwitter;[None];[None];"$WCAGY $WRCDF - Wirecard Released The Long Awaited Rajah &amp; Tann Report - It Looks Like Good News https://t.co/scjOU3ua76"
1110620023075340289;472650465;2019-03-26 19:10:22+00:00;1110620023075340289;en;0;0;0;0;OTC Dynamics Twitter Login;[None];[None];$WCAGY WCAGY, WRCDF APRIL 9 DEADLINE: Zhang Investor Law Reminds of Deadline in Securities Class Action Lawsuit https://t.co/2TAFR3Mlck
1110293178584915968;44677439;2019-03-25 21:31:36+00:00;1110293178584915968;en;0;0;0;0;IFTTT;[None];[None];"Bronstein, Gewirtz &amp; Grossman, LLC Class Action Update – ASTE, ZIV&amp; WCAGY; WRCDF https://t.co/gi7oi5yZDW"
1109862241350942721;2229274855;2019-03-24 16:59:13+00:00;1109862241350942721;en;0;0;0;0;IFTTT;[None];[None];"Google News - Mobile Payments: ""Wirecard (WRCDF) versus CSP (CSPI) Head to Head Comparison"" https://t.co/qxbT3EGhVc"
1109787653548007425;44677439;2019-03-24 12:02:50+00:00;1109787653548007425;en;0;0;0;0;IFTTT;[None];[None];"Analysts See $-0.02 EPS for SANUWAVE Health, Inc. (SNWV); Shorts at WIRECARD AG BERLIN ... https://t.co/hdqY4lUeVL"
1109320427531395072;768362079615127552;2019-03-23 05:06:14+00:00;1109320427531395072;en;0;0;0;0;Nordens Eko Norge;[None];[None];"WIRECARD AG SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KAHN SWICK &amp; FOTI, LLC REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Wirecard AG - WCAGY, WRCDF..."
1109190586941083648;23059499;2019-03-22 20:30:18+00:00;1109190586941083648;en;0;0;0;0;SAArticlesTwitter;[None];[None];$WCAGY $WRCDF - Wirecard AG: It Is Not About The Existence Of A Scandal - It Is About Its Size https://t.co/c3bVhSoE6T
1108992532191547392;15144184;2019-03-22 07:23:18+00:00;1108992532191547392;en;0;0;0;0;WordPress.com;[None];[None];SHAREHOLDER ALERT: VALE WRCDF NIO CRBP: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines https://t.co/dtD7cwQ15W
1108791982896218112;3318510966;2019-03-21 18:06:23+00:00;1108791982896218112;en;0;0;0;0;CRWE World;[None];[None];Wirecard April 9th Deadline Notice: Rosen Law Firm Reminds Wirecard AG Investors of Important Deadline in Securities https://t.co/EEsYI1fuCo
1108767973777522689;1069693680066420736;2019-03-21 16:30:59+00:00;1108767973777522689;en;0;0;0;0;flashalerts;[None];[None];$WCAGY filed press release on March 21, 13:30:00: Wirecard April 9th Deadline Notice: Rosen Law Firm Reminds Wirecard AG Investors of Important Deadline in Securities Class Action Lawsuit Filed by the Firm – WCAGY, WRCDF https://t.co/UJ2KpsCjuv
1108748521958572038;23059499;2019-03-21 15:13:41+00:00;1108748521958572038;en;0;0;0;0;SAArticlesTwitter;[None];[None];$WCAGY $WRCDF - Wirecard - Ignore The Noise And Focus On Fundamentals? https://t.co/CO807cHqXi
1108547059097858048;40173650;2019-03-21 01:53:09+00:00;1108547059097858048;en;0;0;0;0;RSS Post Syndication;[None];[None];"""#PressRelease: Pawar Law Group Reminds Investors of April 9 Deadline in Securities Class Action Lawsuit Against Wirecard AG – WCAGY, WRCDF #News"": https://t.co/RimXEQVsgP"
1108540509956370432;1006334607946649600;2019-03-21 01:27:07+00:00;1108540509956370432;en;0;0;0;0;dlvr.it;[None];[None];Pawar Law Group Reminds Investors of April 9 Deadline in Securities Class Action Lawsuit Against Wirecard AG – WCAGY, WRCDF https://t.co/EkbJ8S0nmH
1108536165500678145;472650465;2019-03-21 01:09:52+00:00;1108536165500678145;en;0;0;0;0;OTC Dynamics Twitter Login;[None];[None];$WCAGY Pawar Law Group Reminds Investors of April 9 Deadline in Securities Class Action Lawsuit Against Wirecard AG –  https://t.co/bnm66NLQKd
1108447768404733952;4759239404;2019-03-20 19:18:36+00:00;1108447768404733952;en;0;0;0;0;App for FundSwift;[None];[None];"New post (Bronstein, Gewirtz &amp; Grossman, LLC - Wirecard AG (WCAGY; WRCDF), Uxin Limited (UXIN) &amp; Maiden Holdings, Ltd. (MHLD)) has been published on FUNDSWIFT - https://t.co/dWTLLvpxo3"
1108297870137061376;2266388972;2019-03-20 09:22:58+00:00;1108297870137061376;en;0;0;0;0;Zapier.com;[None];[None];Head to Head Review: Wirecard $WRCDF and CSP $CSPI https://t.co/wGMcWUnZPn #stocks
1108297861807124480;2338882843;2019-03-20 09:22:56+00:00;1108297861807124480;en;0;0;0;0;Zapier.com;[None];[None];Head to Head Review: Wirecard $WRCDF and CSP $CSPI https://t.co/1jBITof1On
1108297548333309952;1979190776;2019-03-20 09:21:41+00:00;1108297548333309952;en;0;0;0;0;Zapier.com;[None];[None];Head to Head Contrast: Wirecard $WRCDF and CSP $CSPI https://t.co/PLq3vmAMNh
1107665494964871169;4584354895;2019-03-18 15:30:08+00:00;1107665494964871169;en;0;0;0;0;tickwatcher;[None];[None];"Top Gainers (&gt;$30)$SPGZ $OTCM $PBYI $WP $SWAV $GRVY $SOME $STNE $EW $DNFGY $VSEC $WRCDF $RUSL $SHWDY $YY $XNGSY $AAP $KSRYY $UGAZ $DPST $CARG $LGND $PDCE $DRQ $WAGE $OKTA $ANAB $KIDS $DFRYF $EGRXhttps://t.co/S59zN0R1wP"
1107653873643057153;23059499;2019-03-18 14:43:57+00:00;1107653873643057153;en;0;0;0;0;SAArticlesTwitter;[None];[None];$WCAGY $WRCDF - Wirecard AG: A Crucial Report Is To Be Expected Within Days https://t.co/oUoYZJP0uQ
1107303980152119299;768362079615127552;2019-03-17 15:33:36+00:00;1107303980152119299;en;0;0;0;0;Nordens Eko Norge;[None];[None];"CLASS ACTION UPDATE for GSM, WRCDF, CAG and VNDA: Levi &amp; Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders..."
1107297397800140801;44677439;2019-03-17 15:07:26+00:00;1107297397800140801;en;0;0;0;0;IFTTT;[None];[None];"CLASS ACTION UPDATE for GSM, WRCDF, CAG and VNDA: Levi &amp; Korsinsky, LLP Reminds ... https://t.co/Nkle1HBXGp"
1107296852804657152;1089978712685273090;2019-03-17 15:05:16+00:00;1107296852804657152;en;0;0;0;0;dlvr.it;[None];[None];"CLASS ACTION UPDATE for GSM, WRCDF, CAG and VNDA: Levi &amp; Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders https://t.co/cdmfLYFeVe"
1107290575944982528;4759239404;2019-03-17 14:40:20+00:00;1107290575944982528;en;0;0;0;0;App for FundSwift;[None];[None];"New post (CLASS ACTION UPDATE for GSM, WRCDF, CAG and VNDA: Levi &amp; Korsinsky, LLP Reminds Investors of Class Actions on Behalf of Shareholders) has been published on FUNDSWIFT - https://t.co/nlkwxTBCei"
1107214877729288192;757477214690697217;2019-03-17 09:39:32+00:00;1107214877729288192;en;0;0;0;0;dlvr.it;[None];[None];EQUITY ALERT: Rosen Law Firm Reminds Wirecard AG Investors with over $100K in Losses of Important Deadline in Securities Class Action Lawsuit Filed by the Firm – WCAGY, WRCDF https://t.co/q4XreiH5QI
1107196370304319488;2181281054;2019-03-17 08:26:00+00:00;1107196370304319488;en;0;0;0;0;Zapier.com;[None];[None];Analyzing CSP $CSPI and Wirecard $WRCDF https://t.co/giYopmfkbd #markets
1107158535400550400;472650465;2019-03-17 05:55:39+00:00;1107158535400550400;en;0;0;0;0;OTC Dynamics Twitter Login;[None];[None];$WCAGY EQUITY ALERT: Rosen Law Firm Reminds Wirecard AG Investors with over $100K in Losses of Important Deadline in https://t.co/SD5BfQbX8A
1107107296885112833;1089978712685273090;2019-03-17 02:32:03+00:00;1107107296885112833;en;0;0;0;0;dlvr.it;[None];[None];EQUITY ALERT: Rosen Law Firm Reminds Wirecard AG Investors with over $100K in Losses of Important Deadline in Securities Class Action Lawsuit Filed by the Firm – WCAGY, WRCDF https://t.co/wbvHyiMjfm
1107089856457572352;768362079615127552;2019-03-17 01:22:45+00:00;1107089856457572352;en;0;0;0;0;Nordens Eko Norge;[None];[None];EQUITY ALERT: Rosen Law Firm Reminds Wirecard AG Investors with over $100K in Losses of Important Deadline in Securities Class Action Lawsuit Filed by the Firm – WCAGY, WRCDF...
1107082392013959168;40173650;2019-03-17 00:53:05+00:00;1107082392013959168;en;0;0;0;0;RSS Post Syndication;[None];[None];"""#PressRelease: EQUITY ALERT: Rosen Law Firm Reminds Wirecard AG Investors with over $100K in Losses of Important Deadline in Securities Class Action Lawsuit Filed by the Firm – WCAGY, WRCDF #News"": https://t.co/lxGcS8qzDW"
1106804514244435968;768362079615127552;2019-03-16 06:28:54+00:00;1106804514244435968;en;0;0;0;0;Nordens Eko Norge;[None];[None];"WIRECARD AG SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KAHN SWICK &amp; FOTI, LLC REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Wirecard AG - WCAGY, WRCDF... https://t.co/Oc5yEA2heE"
1106660681296891904;44677439;2019-03-15 20:57:21+00:00;1106660681296891904;en;0;0;0;0;IFTTT;[None];[None];SECURITIES CLASS ACTION REMINDERS for TAP, SYNH, WRCDF and DPLO Investors: Hagens ... https://t.co/ctu7HkI4YW
1106587201847087104;1069693680066420736;2019-03-15 16:05:22+00:00;1106587201847087104;en;0;0;0;0;flashalerts;[None];[None];$WRCDF Rating update at March 15, 12:06:19 Citigroup downgrades Neutral to Sell https://t.co/GyI7SlgIic
1106571504303538177;72928001;2019-03-15 15:03:00+00:00;1106571504303538177;en;0;0;0;0;TweetDeck;[None];[None];See the latest #broker #ratings changes https://t.co/OCPRWKgfok $NHYDY $EXPGY $GNL $T $SPN $CEO $WRCDF $MKKGY $MLNX $MELI $DOOR $JELD $NX $VVV $BGNE $VCTR $SPPI $SIRI $LSXMK $ADBE $VRAY $AXSM $LRCX $HEAR...
1106559931426066432;926793032;2019-03-15 14:17:01+00:00;1106559931426066432;en;0;0;0;0;First To Markets;[None];[None];Wirecard AG  Downgrade by Citigroup (Ranked 22nd) to Sell $WRCDF #WRCDF https://t.co/2MDwnKk2p9
1106559896072400896;2266388972;2019-03-15 14:16:52+00:00;1106559896072400896;en;0;0;0;0;Zapier.com;[None];[None];Wirecard $WRCDF Downgraded to Sell at Citigroup https://t.co/KDAjJeCsOZ #stocks
1106559889843851264;2338882843;2019-03-15 14:16:51+00:00;1106559889843851264;en;0;0;0;0;Zapier.com;[None];[None];Wirecard $WRCDF Downgraded to Sell at Citigroup https://t.co/LcafOKjqnw
1106559030288371712;1979190776;2019-03-15 14:13:26+00:00;1106559030288371712;en;0;0;0;0;Zapier.com;[None];[None];Wirecard $WRCDF Downgraded to Sell at Citigroup https://t.co/GfFWfgZM2V
1106555102125539328;768362079615127552;2019-03-15 13:57:49+00:00;1106555102125539328;en;0;0;0;0;Nordens Eko Norge;[None];[None];SECURITIES CLASS ACTION REMINDERS for TAP, SYNH, WRCDF and DPLO Investors: Hagens Berman Reminds Investors of Class Actions and Lead Plaintiff Deadlines... https://t.co/gdZtmkAQ3c
1105566019563728897;768362079615127552;2019-03-12 20:27:34+00:00;1105566019563728897;en;0;0;0;0;Nordens Eko Norge;[None];[None];WCAGY, WRCDF NOTICE ALERT: Zhang Investor Law Reminds of Deadline in Securities Class Action Lawsuit Against Wirecard AG – WCAGY, WRCDF...
1105560506729943040;472650465;2019-03-12 20:05:39+00:00;1105560506729943040;en;0;0;0;0;OTC Dynamics Twitter Login;[None];[None];$WCAGY WCAGY, WRCDF NOTICE ALERT: Zhang Investor Law Reminds of Deadline in Securities Class Action Lawsuit Against https://t.co/ilYnNwyko6
1104124943166554113;4584354895;2019-03-08 21:01:14+00:00;1104124943166554113;en;0;0;0;0;tickwatcher;[None];[None];"Top Gainers (&gt;$30)$DXPE $UPLD $PHUN $BIG $OMRNY $GRIF $GASX $SZO $POWL $MTN $USLV $RAMP $ERY $YANG $GDXX $GRNTF $IFRX $COST $WFTBF $PNRG $WRCDF $WCAGY $TNDM $INTG $BOLD $GDXJ $BTAFF $EVI $CHAD $DUGhttps://t.co/S59zN0R1wP"
1104094462333075464;4584354895;2019-03-08 19:00:07+00:00;1104094462333075464;en;0;0;0;0;tickwatcher;[None];[None];"Top Gainers (&gt;$30)$DXPE $UPLD $BIG $OMRNY $GASX $PHUN $SZO $MTN $NMHLY $ERY $YANG $USLV $WRCDF $WFTBF $TVIX $RAMP $COST $DTO $DUG $GDXX $INTG $CHAD $FXP $GRIF $UVXY $BTAFF $SMLR $GDXJ $PNRG $ISRLhttps://t.co/S59zN0R1wP"
1104056751245139970;4584354895;2019-03-08 16:30:16+00:00;1104056751245139970;en;0;0;0;0;tickwatcher;[None];[None];"Top Gainers (&gt;$30)$DXPE $BIG $UPLD $PHUN $OMRNY $SZO $MTN $GASX $USLV $ERY $WFTBF $WBC $IFRX $COST $YANG $TVIX $SMLR $WRCDF $WCAGY $BMA $DUG $BTAFF $RAMP $TNDM $MAYS $CHAD $SWAV $PNRG $UVXY $DTOhttps://t.co/S59zN0R1wP"
1104048124698464257;436707351;2019-03-08 15:55:59+00:00;1104048124698464257;en;1;0;0;0;Twitter Web Client;['retweeted'];['1104045441635766273'];RT @StockSentry: Wirecard final fraud report coming soon - Bloomberg:Wirecard (OTCPK:WRCDF,OTCPK:WCAGY) expects the final report on fraud…
1104045441635766273;1090344836484550661;2019-03-08 15:45:20+00:00;1104045441635766273;en;1;0;1;0;Stock Sentry;[None];[None];Wirecard final fraud report coming soon - Bloomberg:Wirecard (OTCPK:WRCDF,OTCPK:WCAGY) expects the final report on fraud allegations to be presented soon, according to...Read more at: https://t.co/Y5J9kT8d71
1103929481322885120;226828258;2019-03-08 08:04:33+00:00;1103929481322885120;en;0;0;0;0;Financialbuzz Feed;[None];[None];WCAGY, WRCDF ALERT: Zhang Investor Law Reminds Shareholders of Deadline in Securities Class Action Lawsuit Again.. https://t.co/4SxGN8ENgF
1102684284488437761;472650465;2019-03-04 21:36:34+00:00;1102684284488437761;en;0;0;0;0;OTC Dynamics Twitter Login;[None];[None];$WCAGY WCAGY, WRCDF ALERT: Zhang Investor Law Reminds Shareholders of Deadline in Securities Class Action Lawsuit https://t.co/aiiRK9z8AW
1102615979215843328;1006334607946649600;2019-03-04 17:05:09+00:00;1102615979215843328;en;0;0;0;0;dlvr.it;[None];[None];FILING DEADLINE–Kuznicki Law PLLC Announces Class Actions on Behalf of Shareholders of VALE, TYME and WRCDF, WCAGY https://t.co/lzeD4DVQYo https://t.co/yreTEcUtp4
1102614110691307521;21306486;2019-03-04 16:57:44+00:00;1102614110691307521;en;0;0;0;0;StockGuru;[None];[None];FILING DEADLINE--Kuznicki Law PLLC Announces Class Actions on Behalf of Shareholders of VALE, TYME and WRCDF, WCAGY  https://t.co/QqdVVqoazZ
1102572230406533120;82832569;2019-03-04 14:11:19+00:00;1102572230406533120;en;0;0;0;0;Twitter Web Client;[None];[None];$WRCDF - Wirecard: High-Growth Company With Bad News And A Near-Recession In Germany Lead To Buy Opportunity https://t.co/VbgfvwiQSs
1102557856115630083;1085522233043443712;2019-03-04 13:14:12+00:00;1102557856115630083;en;0;0;0;0;kreviewer;[None];[None];WIRECARD AG BERLIN ORDINARY SHARES GERM $WRCDF Sellers Strengthened By 28.39% Their Shorts As Of Mar 4, 2019 https://t.co/iHhS3z5Gos
1102101472479768581;15144184;2019-03-03 07:00:41+00:00;1102101472479768581;en;0;0;0;0;WordPress.com;[None];[None];SHAREHOLDER ALERT: UXIN WRCDF WCAGY GE: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines https://t.co/7LtWeP1869
1102101409992974336;15144184;2019-03-03 07:00:26+00:00;1102101409992974336;en;0;0;0;0;WordPress.com;[None];[None];SHAREHOLDER ALERT: UXIN WRCDF WCAGY GE: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines https://t.co/eqmWlC9lKq
1101810217610813440;1084832449467768832;2019-03-02 11:43:21+00:00;1101810217610813440;en;0;0;0;0;HiNewUlm;[None];[None];"Leavell Investment Management Decreased Its Accenture Plc Cl A F $ACN Holding; WIRECARD AG BERLIN ORDINARY SHARES GERM $WRCDF SI Increased By 28.39%  https://t.co/IXmmuok8lZ"
1101734479683641344;768362079615127552;2019-03-02 06:42:23+00:00;1101734479683641344;en;0;0;0;0;Nordens Eko Norge;[None];[None];"WIRECARD AG SHAREHOLDER ALERT BY FORMER LOUISIANA ATTORNEY GENERAL: KAHN SWICK &amp; FOTI, LLC REMINDS INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Lead Plaintiff Deadline in Class Action Lawsuit Against Wirecard AG - WCAGY, WRCDF... https://t.co/U3sGzV3e8Z"
1101580718407221249;23059499;2019-03-01 20:31:24+00:00;1101580718407221249;en;0;0;0;0;SAArticlesTwitter;[None];[None];$WRCDF - Wirecard: High-Growth Company With Bad News And A Near-Recession In Germany Lead To Buy Opportunity https://t.co/EdEVT0AqVY
1101523711461654528;768362079615127552;2019-03-01 16:44:52+00:00;1101523711461654528;en;0;0;0;0;Nordens Eko Norge;[None];[None];SHAREHOLDER ALERT: UXIN WRCDF WCAGY GE: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines...
1101520494912667654;1006334607946649600;2019-03-01 16:32:05+00:00;1101520494912667654;en;0;0;0;0;dlvr.it;[None];[None];SHAREHOLDER ALERT: UXIN WRCDF WCAGY GE: The Law Offices of Vincent Wong Reminds Investors of Important Class Action Deadlines https://t.co/mLCDpsPauA
1122919383670509568;1107669555466256384;2019-04-29 17:43:38+00:00;1122919383670509568;en;2;0;0;0;Twitter Web Client;['retweeted'];['1122902402078736385'];RT @desktrading: Wirecard (OTC:WRCDF) Has 'Limited Rationale For Multiple Expansion,' Guggenheim Says In Downgrade - Benzingahttps://t.co/…
1122902402078736385;2862151648;2019-04-29 16:36:09+00:00;1122902402078736385;en;2;0;5;2;DeskTrading News;[None];[None];Wirecard (OTC:WRCDF) Has 'Limited Rationale For Multiple Expansion,' Guggenheim Says In Downgrade - Benzingahttps://t.co/xTkJ7lrXRm
1122415896885125120;2181281054;2019-04-28 08:22:57+00:00;1122415896885125120;en;0;0;0;0;Zapier.com;[None];[None];Wirecard’s $WRCDF Buy Rating Reaffirmed at DZ Bank https://t.co/f4TboZkz3M #markets
1121067475007832064;3122187429;2019-04-24 15:04:49+00:00;1121067475007832064;en;0;0;0;0;StockTwits Web;[None];[None];@distanceswimmer @MCI what’s the diff bt $WRCDF and $WCAGY ??
1121046156157620225;3772910893;2019-04-24 13:40:06+00:00;1121046156157620225;en;0;0;0;0;Market Wire News;[None];[None];$WIZP News Article - Wize Pharma's CEO Noam Danenberg Increases Stake in Company https://t.co/FA95mz920L @sasquatchpatrol @ldw222 $IRNC $GLDFF $VFRM $WRCDF
1121043790473646080;2433919052;2019-04-24 13:30:42+00:00;1121043790473646080;en;0;0;0;0;Twitter Web Client;[None];[None];SoftBank (OTCPK:SFTBF) will invest $1B in German payments company Wirecard (OTCPK:WCAGY, OTCPK:WRCDF). Wirecard will issue 5-year  convertibles representing about 5.6% of common stock. Funds come with a  partnership for SoftBank to help expand Wirecard in Asia. #fintech https://t.co/Ip34gJsJlP
1121041126595735552;3772910893;2019-04-24 13:20:07+00:00;1121041126595735552;en;0;0;0;0;Market Wire News;[None];[None];$NNDM News Article - Nano Dimension Enables a Shorter and Simplified, End-to-End Process for Assembling BGAs and Other SMT Components https://t.co/feclFqgCm6 @StockNewsNow @SwingTradeBot @TASE_maya @HottestStockNow @MichaelSDeVries $GLDFF $IRNC $VFRM $WRCDF
1121038606070624256;3772910893;2019-04-24 13:10:06+00:00;1121038606070624256;en;0;0;1;0;Market Wire News;[None];[None];$WRCDF now Trending! See the Short Information https://t.co/m4P59Uq0Bv https://t.co/m4P59Uq0Bv @bibeypost_stock @stockbeliever @StockTweetsHQ @NikolaiEvgeny88 @FlyOnTheWallHQ @smallinvestorhq $WRCDF $VFRM $GLDFF $KSS $GES $IRNC
1121036092587769857;3772910893;2019-04-24 13:00:06+00:00;1121036092587769857;en;0;0;0;0;Market Wire News;[None];[None];$WRCDF News Article - Wirecard and SoftBank Intend to Form Large-scale Strategic Partnership for Digital Payment Solutions https://t.co/O8pWCNA3Dv @StockTweetsHQ @NikolaiEvgeny88 @smallinvestorhq @FlyOnTheWallHQ @TalkMarkets $KSS $GES $IRNC $VFRM
1121023507377397760;3772910893;2019-04-24 12:10:06+00:00;1121023507377397760;en;0;0;0;0;Market Wire News;[None];[None];$WRCDF now Trending! See the Short Information https://t.co/m4P59Uq0Bv https://t.co/m4P59Uq0Bv @smallinvestorhq $GES $WRCDF $VFRM $KSS $PRVB $IRNC
1121013038289772544;1001192245;2019-04-24 11:28:30+00:00;1121013038289772544;en;1;0;0;0;TalkMarketsApp;[None];[None];Wirecard Soars As Soft Bank Crushes Shorts After Buying 5.6% Stake $SFTBY $WRCDF Also $DAX https://t.co/xFtNQUdpso
1118509439710113796;3772910893;2019-04-17 13:40:05+00:00;1118509439710113796;en;0;0;0;0;Market Wire News;[None];[None];"$AHIX News Article - Aluf Holdings Names LM+Co Capital's Richard Zytkowicz To Board, Adds Deep M&amp;A and Investment Banking Experience https://t.co/GJuPne6vem @Logitechb1 @aaaamhim @KineticIncline $AHIX $VFRM $AUSAF $WRCDF"
1118504407841292288;3772910893;2019-04-17 13:20:06+00:00;1118504407841292288;en;0;0;0;0;Market Wire News;[None];[None];$WRCDF News Article - Wirecard and Telegram Open Network Infrastructure Developer TON Labs Forge Strategic Partnership https://t.co/XjrBiGfv1u @bulletin_en $AUSAF $WRCDF $VFRM $EPIX
1118486793291227140;3772910893;2019-04-17 12:10:06+00:00;1118486793291227140;en;0;0;0;0;Market Wire News;[None];[None];$MVIS now Trending! See the Short Information https://t.co/E4JXdTM467 https://t.co/E4JXdTM467 @alessandro83gas @Allstocknews @StockTexts $ALNA $MVIS $ISCO $EPIX $QCOM $WRCDF
1116752096378798085;989379943946694656;2019-04-12 17:17:02+00:00;1116752096378798085;en;0;0;0;0;REurope;[None];[None];Is Buying WIRECARD AG BERLIN ORDINARY SHARES GERM $WRCDF, Having Higher Short Interest a Winning Strategy? https://t.co/iTaV0A3LtN
1116107699253596160;877190174115024898;2019-04-10 22:36:26+00:00;1116107699253596160;en;0;0;0;0;SwingTradeBot OTCBB;[None];[None];On our Top 50 Bearish List today: $SHMP $ACCYY $CLPHY $WRCDF $BCCI $CBIS $PURA $NRDBY ... https://t.co/tCIoVZSkpc
1115674216626520065;1085522233043443712;2019-04-09 17:53:56+00:00;1115674216626520065;en;0;0;0;0;kreviewer;[None];[None];WIRECARD AG BERLIN ORDINARY SHARES GERM $WRCDF Sellers Increased Their Shorts By 366.79% https://t.co/ors6sMhG2O
1115457707153080322;1006334607946649600;2019-04-09 03:33:36+00:00;1115457707153080322;en;0;0;0;0;dlvr.it;[None];[None];"WIRECARD AG 24 HOUR DEADLINE ALERT: APPROXIMATELY 24 HOURS REMAIN; FORMER LOUISIANA ATTORNEY GENERAL AND KAHN SWICK &amp; FOTI, LLC REMIND INVESTORS WITH LOSSES IN EXCESS OF $100,000 of Deadline in Class Action Lawsuit Against Wirecard AG – WCAGY, WRCDF  https://t.co/oOBQwbt51I"
